backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_starrable,launched_at,location,name,photo,pledged,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type
"1","Help Hazard Studios make anthology books for you! The fans!","{""id"":253,""name"":""Webcomics"",""analytics_name"":""Webcomics"",""slug"":""comics/webcomics"",""position"":5,""parent_id"":3,""parent_name"":""Comics"",""color"":16776056,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/comics/webcomics""}}}","55","US","the United States","1408070784","{""id"":491485880,""name"":""Tedd Hazard"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/006/064/269/8ff2e69e586880f00ba2b4b921456f44_original.jpg?ixlib=rb-4.0.2&w=40&h=40&fit=crop&v=1461364210&auto=format&frame=1&q=92&s=f9fa682b9ec158e663866d2f04785ce3"",""small"":""https://ksr-ugc.imgix.net/assets/006/064/269/8ff2e69e586880f00ba2b4b921456f44_original.jpg?ixlib=rb-4.0.2&w=80&h=80&fit=crop&v=1461364210&auto=format&frame=1&q=92&s=6fe8fcd4f5d9b927945ab7bdafec9a3b"",""medium"":""https://ksr-ugc.imgix.net/assets/006/064/269/8ff2e69e586880f00ba2b4b921456f44_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461364210&auto=format&frame=1&q=92&s=1a6e201b5ea02b2eae63350e2949d8ac""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/491485880""},""api"":{""user"":""https://api.kickstarter.com/v1/users/491485880?signature=1684466724.51e4c958b796e986ced2aa9085ac0f6cde5ee153""}}}","USD","$","true","USD","1410721957","false","1","400","238800320","false","1408129957","{""id"":2419310,""name"":""Hazleton"",""slug"":""hazleton-pa"",""short_name"":""Hazleton, PA"",""displayable_name"":""Hazleton, PA"",""localized_name"":""Hazleton"",""country"":""US"",""state"":""PA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/hazleton-pa"",""location"":""https://www.kickstarter.com/locations/hazleton-pa""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1684456769.1236b8004c29d3dcdb42c5b5438c7e76df4c76ff&woe_id=2419310""}}}","Hazardverse Publication Kickstarter Yay!","{""key"":""assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=fd0621501fdbbd2a96d96512dc9eb79e"",""ed"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=352&h=198&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=447904c56aea440f0bf435745dc840f7"",""med"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=272&h=153&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=2bea616dc4a9e324d1ac5213d026063f"",""little"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=208&h=117&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=45537b77e41cdfcd987d9742a90e667f"",""small"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=2ffae87477975bdf5a246e7f5166afdb"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=48&h=27&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=a591cc80d39a69947ae0dcc712a04afd"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1024&h=576&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=4403e433f8523c8e09a3f7de5c0e3d63"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=a40ef00cd3f3c5ef4e028767beb61a73""}","55","{""id"":1291324,""project_id"":1291324,""state"":""inactive"",""state_changed_at"":1425915871,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=a40ef00cd3f3c5ef4e028767beb61a73"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/836/971/c2e7246ef30397f5dca2bca8234a24fe_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463701867&auto=format&frame=1&q=92&s=fd0621501fdbbd2a96d96512dc9eb79e""}}}","hazardverse-publication-kickstarter-yay","https://www.kickstarter.com/discover/categories/comics/webcomics","false","false","failed","1410721957","1","{""web"":{""project"":""https://www.kickstarter.com/projects/491485880/hazardverse-publication-kickstarter-yay?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/491485880/hazardverse-publication-kickstarter-yay/rewards""}}","1","55.0","domestic"
"0","1 minute to 30 second. animated cartoon video joke to be submitted to local newspaper webpage. Every week have my moose tell a joke.","{""id"":253,""name"":""Webcomics"",""analytics_name"":""Webcomics"",""slug"":""comics/webcomics"",""position"":5,""parent_id"":3,""parent_name"":""Comics"",""color"":16776056,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/comics/webcomics""}}}","0","US","the United States","1406291748","{""id"":245799616,""name"":""scott johnson"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/009/110/639/303636f6467425a606f1e9a5498242fb_original.jpg?ixlib=rb-4.0.2&w=40&h=40&fit=crop&v=1461558628&auto=format&frame=1&q=92&s=6a9dc8aad463c9f62180f3591e596bc5"",""small"":""https://ksr-ugc.imgix.net/assets/009/110/639/303636f6467425a606f1e9a5498242fb_original.jpg?ixlib=rb-4.0.2&w=80&h=80&fit=crop&v=1461558628&auto=format&frame=1&q=92&s=2216b334b4925c4c05c6fa941f355280"",""medium"":""https://ksr-ugc.imgix.net/assets/009/110/639/303636f6467425a606f1e9a5498242fb_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461558628&auto=format&frame=1&q=92&s=e69a79c3a01d90ded531fefe286cfad3""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/245799616""},""api"":{""user"":""https://api.kickstarter.com/v1/users/245799616?signature=1684466727.4b6a86bda19f485fd34182958ba64d95237ffb1e""}}}","USD","$","true","USD","1409834100","false","1","7500","1727538686","false","1407848585","{""id"":2431393,""name"":""Kenai"",""slug"":""kenai-ak"",""short_name"":""Kenai, AK"",""displayable_name"":""Kenai, AK"",""localized_name"":""Kenai"",""country"":""US"",""state"":""AK"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/kenai-ak"",""location"":""https://www.kickstarter.com/locations/kenai-ak""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1684452886.330faf979778a79fc64c042c72a47873a3cd9c12&woe_id=2431393""}}}","Modern Day Cartoon Strip","{""key"":""assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=5de33f412eb4d7524637ad652bdefa56"",""ed"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=352&h=198&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=d02f662f60fcddccfdbbcf43ac37ab27"",""med"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=272&h=153&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=0a31418f709a4b3a6e71e486b89562a9"",""little"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=208&h=117&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=f4702e5c67e2bb5f042c9152ffb70fed"",""small"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=ac4f9978a1f6e45eb2cfa0369c0d9c22"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=48&h=27&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=f548600973891cf149b6d813b5cc2781"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1024&h=576&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=2c67b97b51ba458d0c78f793a3ead702"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=d5e1c0646aa0bb68f49e8ca881f92f7c""}","0","{""id"":1225767,""project_id"":1225767,""state"":""inactive"",""state_changed_at"":1425915868,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=d5e1c0646aa0bb68f49e8ca881f92f7c"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/805/318/9abab4506cd92588dc7e51e20805d358_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463697168&auto=format&frame=1&q=92&s=5de33f412eb4d7524637ad652bdefa56""}}}","modern-day-cartoon-strip","https://www.kickstarter.com/discover/categories/comics/webcomics","false","false","failed","1409834100","1","{""web"":{""project"":""https://www.kickstarter.com/projects/245799616/modern-day-cartoon-strip?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/245799616/modern-day-cartoon-strip/rewards""}}","1","0.0","domestic"
"2","The 90's greatest super hero team returns to face their most lethal adversary, in this 3 part motion comic series.","{""id"":253,""name"":""Webcomics"",""analytics_name"":""Webcomics"",""slug"":""comics/webcomics"",""position"":5,""parent_id"":3,""parent_name"":""Comics"",""color"":16776056,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/comics/webcomics""}}}","100","US","the United States","1405696963","{""id"":1305602667,""name"":""Matthew Bell"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/008/406/760/f31ea514ec04c7b7a00b571b87b372ec_original.jpg?ixlib=rb-4.0.2&w=40&h=40&fit=crop&v=1461522212&auto=format&frame=1&q=92&s=d85ea004dabc8005748ddd90141a20ad"",""small"":""https://ksr-ugc.imgix.net/assets/008/406/760/f31ea514ec04c7b7a00b571b87b372ec_original.jpg?ixlib=rb-4.0.2&w=80&h=80&fit=crop&v=1461522212&auto=format&frame=1&q=92&s=3ea431409fa1004a9bc7c0260feb9d20"",""medium"":""https://ksr-ugc.imgix.net/assets/008/406/760/f31ea514ec04c7b7a00b571b87b372ec_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461522212&auto=format&frame=1&q=92&s=6bcfc2dc72a42f36a002a8dddb990dfa""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/1305602667""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1305602667?signature=1684466727.731367ad08c59e5560a1883425385a0abd494f95""}}}","USD","$","true","USD","1409949043","false","1","500","2025199767","false","1407357043","{""id"":2465223,""name"":""Oldsmar"",""slug"":""oldsmar-fl"",""short_name"":""Oldsmar, FL"",""displayable_name"":""Oldsmar, FL"",""localized_name"":""Oldsmar"",""country"":""US"",""state"":""FL"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/oldsmar-fl"",""location"":""https://www.kickstarter.com/locations/oldsmar-fl""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1684431538.afd6b27e36ca67f2ff6f33c93e5b37ecd687e873&woe_id=2465223""}}}","""Power Rangers Legend of the Dragon""","{""key"":""assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=66fa14f4b27828893bf483de2782de03"",""ed"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=352&h=198&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=cb7a593fd8d377b1ece9f0838ef5620c"",""med"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=272&h=153&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=3468c3d321fd16da77fdda617e102ffd"",""little"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=208&h=117&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=909593157a6ad8fd1b9516752396e6dd"",""small"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=55fe005f2d602e85a2157af9929afd91"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=48&h=27&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=ee5b1bd41f07225fe19c30c7d88bc15b"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1024&h=576&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=f53dde56fb0d5a9a30738238296b3180"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=4eb208609c59f808ad722ee58dcd0f6f""}","100","{""id"":1200295,""project_id"":1200295,""state"":""inactive"",""state_changed_at"":1425915866,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=4eb208609c59f808ad722ee58dcd0f6f"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/792/822/45fc498940cc3f16f319522e22b2ef6b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463695426&auto=format&frame=1&q=92&s=66fa14f4b27828893bf483de2782de03""}}}","power-rangers-legend-of-the-dragon","https://www.kickstarter.com/discover/categories/comics/webcomics","false","false","failed","1409949043","1","{""web"":{""project"":""https://www.kickstarter.com/projects/1305602667/power-rangers-legend-of-the-dragon?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1305602667/power-rangers-legend-of-the-dragon/rewards""}}","1","100.0","domestic"
"1","Three badass short stories   Kuruma Robohime, Suburban Kunoichi, and Luchadoras. Strong women with cool concepts.","{""id"":253,""name"":""Webcomics"",""analytics_name"":""Webcomics"",""slug"":""comics/webcomics"",""position"":5,""parent_id"":3,""parent_name"":""Comics"",""color"":16776056,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/comics/webcomics""}}}","1","US","the United States","1402625600","{""id"":283899618,""name"":""Matthew W Kayal"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/006/665/989/bb840b74f1983b1c928ca04dd8e400fb_original.jpg?ixlib=rb-4.0.2&w=40&h=40&fit=crop&v=1461403309&auto=format&frame=1&q=92&s=cc11cc14ba3647b8bfdcb58135289324"",""small"":""https://ksr-ugc.imgix.net/assets/006/665/989/bb840b74f1983b1c928ca04dd8e400fb_original.jpg?ixlib=rb-4.0.2&w=80&h=80&fit=crop&v=1461403309&auto=format&frame=1&q=92&s=bf4794c1166d58963ddac12757cabd9b"",""medium"":""https://ksr-ugc.imgix.net/assets/006/665/989/bb840b74f1983b1c928ca04dd8e400fb_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461403309&auto=format&frame=1&q=92&s=7a8032ba594fc3d6bf52b8c8fb3821fc""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/283899618""},""api"":{""user"":""https://api.kickstarter.com/v1/users/283899618?signature=1684466727.f47461aa2962ea2d50e03e742becca5124743311""}}}","USD","$","true","USD","1409132342","false","1","500","991514477","false","1406540342","{""id"":2362381,""name"":""Belvidere"",""slug"":""belvidere-nj"",""short_name"":""Belvidere, NJ"",""displayable_name"":""Belvidere, NJ"",""localized_name"":""Belvidere"",""country"":""US"",""state"":""NJ"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/belvidere-nj"",""location"":""https://www.kickstarter.com/locations/belvidere-nj""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1684447187.8e50d4dd618bab2cd6868f3695c7673dbae41888&woe_id=2362381""}}}","Double Barrel Theatre Presents 2015","{""key"":""assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=83bf923d132daa3023319325e3fc974e"",""ed"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=352&h=198&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=904aa627ff544c86cf4ee5a34708af6c"",""med"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=272&h=153&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=9c3aca7f6467c05f8ba45ee9107e73cc"",""little"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=208&h=117&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=ee1afc5e5ad4e37996beaca0193d61eb"",""small"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=6647864521ec1fdfe53269eaf21d744e"",""thumb"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=48&h=27&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=8f300b63e5215baa8ba64790b8c7b76f"",""1024x576"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1024&h=576&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=80b360bb218908af1294fb075f44710e"",""1536x864"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=ce45b5f85c7d90c602cf5729561a8e21""}","1","{""id"":1066186,""project_id"":1066186,""state"":""inactive"",""state_changed_at"":1425915859,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=ce45b5f85c7d90c602cf5729561a8e21"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/012/507/760/a152a631830bfa86cd660ec2bfd204a8_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1464129082&auto=format&frame=1&q=92&s=83bf923d132daa3023319325e3fc974e""}}}","double-barrel-theatre-presents-2015","https://www.kickstarter.com/discover/categories/comics/webcomics","false","false","failed","1409132342","1","{""web"":{""project"":""https://www.kickstarter.com/projects/283899618/double-barrel-theatre-presents-2015?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/283899618/double-barrel-theatre-presents-2015/rewards""}}","1","1.0","domestic"
